PassengerId,Survived
1252,-0.1757273514579415
1253,0.8273792336423805
1254,0.7759187203437055
1255,0.07780192745212355
1256,0.9644472665611137
1257,0.590881229899774
1258,0.18520118437169444
1259,0.6056787871259905
1260,0.9432177308222058
1261,0.33833246970468106
1262,0.25219604461288775
1263,0.9836111177130867
1264,0.3498982922743623
1265,0.227314718363152
1266,0.8130361283287035
1267,0.9473386186763854
1268,0.5362603713620147
1269,0.2869052524948757
1270,0.3343529355443474
1271,-0.012277038440799581
1272,0.17596219469146437
1273,0.1085989821947333
1274,0.6626784284693785
1275,0.5787422576090101
1276,0.3413140010499277
1277,0.751103986271709
1278,0.085574605817131
1279,0.19363311211478643
1280,0.12155344613641234
1281,0.023962164507032202
1282,0.4172615047710934
1283,0.8555180145756991
1284,0.10583265078046572
1285,0.21954203999814456
1286,-0.03562836962469146
1287,0.9104291565629725
1288,0.11378076777140489
1289,0.9007358445752104
1290,0.0907563913938026
1291,0.0956445182530542
1292,0.9140476509849307
1293,0.2081508672111789
1294,1.0028082649539294
1295,0.4328068615011083
1296,0.40288880063888116
1297,0.3616505047997034
1298,0.24701425903621613
1299,0.38063166326635084
1300,0.6908845904236524
1301,0.6160756543682036
1302,0.6908845904236524
1303,0.8894083555388659
1304,0.5901334303959758
1305,0.14775603273719048
1306,0.9628839754064002
1307,0.048006660386261724
1308,0.14775603273719048
1309,0.18108029651751484
